symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,reasons
HPG,SPRING,2025-03-04,2025-03-05,23.21,23.0,24.0,2025-03-05,23.0,SL,-0.9,0,HH: đỉnh 24 > 24 | HL: đáy 23 > 22 | Volume phiên tăng > giảm
HPG,SPRING,2025-03-05,2025-03-06,23.0,22.0,24.0,2025-04-03,22.0,SL,-6.52,20,HH: đỉnh 24 > 24 | HL: đáy 23 > 22 | Volume phiên tăng > giảm
HPG,NR7,2025-04-10,2025-04-11,20.17,19.0,22.0,2025-04-15,22.0,REVERSAL_MA20_BREAK,6.79,2,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.5% — SL hẹp, risk thấp"
HPG,MACD_CROSSOVER,2025-04-17,2025-04-18,21.37,20.0,23.0,2025-04-22,20.0,SL,-6.41,2,MACD crossover bullish (hist=0.05)
HPG,MACD_CROSSOVER,2025-04-22,2025-04-23,21.25,20.0,23.0,2025-07-24,26.0,REVERSAL_DOUBLE_TOP,22.35,63,MACD crossover bullish (hist=0.09)
HPG,SPRING,2025-07-24,2025-07-25,26.0,25.0,28.0,2025-07-31,25.0,SL,-3.85,4,HH: đỉnh 27 > 26 | HL: đáy 26 > 26 | Volume phiên tăng > giảm
HPG,DOUBLE_BOTTOM,2025-08-04,2025-08-05,25.45,25.0,26.0,2025-08-15,28.0,REVERSAL_DOUBLE_TOP,10.02,8,Hai đáy 23 và 25 (chênh 8.9%) | Vượt neckline 25 | Chưa quá xa neckline — vào hàng còn hợp lý
HPG,SPRING,2025-08-15,2025-08-18,28.3,27.0,30.0,2025-08-22,27.0,SL,-4.77,4,HH: đỉnh 29 > 29 | HL: đáy 28 > 25 | Volume phiên tăng > giảm
HPG,DOUBLE_BOTTOM,2025-08-26,2025-08-27,27.25,26.0,29.0,2025-09-18,29.0,REVERSAL_DOUBLE_TOP,6.97,14,Hai đáy 25 và 26 (chênh 4.0%) | Vượt neckline 27 | Chưa quá xa neckline — vào hàng còn hợp lý
HPG,TREND_PULLBACK,2025-09-18,2025-09-19,29.3,28.0,31.0,2025-09-30,28.0,SL,-4.44,7,Uptrend: 29 > MA20(28) > MA60(27) | Breakout vùng 28 → recent high 30 | Pullback về vùng breakout (cách +2.3%) | Volume cạn — áp lực bán suy yếu
HPG,NR7,2025-10-01,2025-10-02,28.35,27.0,30.0,2025-10-20,27.0,SL,-4.76,12,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 2.8% — SL hẹp, risk thấp"
HPG,RSI_BOUNCE,2025-10-21,2025-10-22,26.9,26.0,28.0,2025-11-04,26.0,SL,-3.35,9,RSI 39.3 oversold | Trên MA200 (24) — long-term trend ok | Nến đảo chiều tăng
HPG,MACD_CROSSOVER,2025-11-11,2025-11-12,26.65,26.0,28.0,2025-12-12,26.0,SL,-2.44,22,MACD crossover bullish (hist=0.02)
HPG,BB_SQUEEZE,2025-12-19,2025-12-22,26.7,26.0,28.0,2026-01-05,26.0,SL,-2.62,8,BB squeeze: width 0.047 ≈ min 20 phiên (0.047) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
HDB,DOUBLE_BOTTOM,2025-01-02,2025-01-03,19.28,19.0,20.0,2025-01-03,19.0,SL,-1.45,0,Hai đáy 16 và 18 (chênh 10.9%) | Vượt neckline 19 | Chưa quá xa neckline — vào hàng còn hợp lý
HDB,RETEST,2025-01-03,2025-01-06,18.85,18.0,20.0,2025-01-08,18.0,SL,-4.51,2,Retest vùng breakout 19 (cách +1.2%) | Volume cạn 0.74× TB20 | Giá vẫn giữ trên vùng breakout
HDB,NR7,2025-01-16,2025-01-17,16.66,16.0,18.0,2025-01-20,18.0,REVERSAL_MA20_BREAK,6.42,1,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.0% — SL hẹp, risk thấp"
HDB,MOMENTUM_SURGE,2025-01-20,2025-01-21,17.93,17.0,19.0,2025-01-22,17.0,SL,-5.19,1,3 phiên tăng liên tiếp (+6.2% tổng) | Volume tăng theo đà giá
HDB,NR7,2025-02-03,2025-02-04,17.31,16.0,19.0,2025-03-25,18.0,REVERSAL_MA20_BREAK,1.33,35,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.3% — SL hẹp, risk thấp"
HDB,NR7,2025-04-10,2025-04-11,15.96,15.0,17.0,2025-04-22,15.0,SL,-6.02,7,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.7% — SL hẹp, risk thấp"
HDB,MACD_CROSSOVER,2025-04-22,2025-04-23,15.81,15.0,17.0,2025-05-30,17.0,REVERSAL_DOUBLE_TOP,5.82,24,MACD crossover bullish (hist=0.03)
HDB,GOLDEN_CROSS,2025-05-30,2025-06-02,16.62,16.0,18.0,2025-07-18,19.0,REVERSAL_DOUBLE_TOP,13.18,34,Golden Cross: MA20 (17) cắt lên MA50 (17) | Volume xác nhận cross
HDB,SPRING,2025-07-18,2025-07-21,18.89,18.0,20.0,2025-09-19,23.0,REVERSAL_MA20_BREAK,23.29,42,HH: đỉnh 19 > 19 | HL: đáy 19 > 18 | Volume phiên tăng > giảm
HDB,NR7,2025-10-01,2025-10-02,23.9,23.0,25.0,2025-10-20,24.0,TSL,0.42,12,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.3% — SL hẹp, risk thấp"
HDB,GOLDEN_CROSS,2025-10-20,2025-10-21,23.44,22.0,26.0,2025-10-28,25.0,REVERSAL_DOUBLE_TOP,5.93,5,Golden Cross: MA20 (24) cắt lên MA50 (24) | Volume xác nhận cross
HDB,MA_PULLBACK,2025-10-28,2025-10-29,25.02,24.0,27.0,2025-11-03,24.0,SL,-4.08,3,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 3.3%) | RSI 52.5 trung tính | Volume giảm — áp lực bán cạn
HDB,HAMMER,2025-11-04,2025-11-05,23.98,23.0,25.0,2025-11-07,23.0,SL,-4.09,2,Bóng dưới 1 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 23
HDB,NR7,2025-11-07,2025-11-10,23.05,22.0,25.0,2025-12-09,24.0,REVERSAL_DOUBLE_TOP,5.38,21,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 4.2% — SL hẹp, risk thấp"
HDB,MA_PULLBACK,2025-12-09,2025-12-10,24.91,24.0,26.0,2025-12-12,24.0,SL,-3.65,2,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 0.4%) | RSI 48.6 trung tính | Volume giảm — áp lực bán cạn
HDB,GOLDEN_CROSS,2025-12-12,2025-12-15,23.32,22.0,25.0,2026-01-26,28.0,REVERSAL_DOUBLE_TOP,21.57,28,Golden Cross: MA20 (24) cắt lên MA50 (24) | Volume xác nhận cross
FPT,BB_SQUEEZE,2025-01-02,2025-01-03,129.11,126.0,134.0,2025-01-10,126.0,SL,-2.41,5,BB squeeze: width 0.034 ≈ min 20 phiên (0.034) | Giá trên BB mid — bias bullish
FPT,MOMENTUM_SURGE,2025-01-17,2025-01-20,127.15,124.0,132.0,2025-02-03,124.0,SL,-2.48,5,3 phiên tăng liên tiếp (+2.7% tổng) | Volume tăng theo đà giá
FPT,NR7,2025-02-07,2025-02-10,124.16,121.0,129.0,2025-02-11,121.0,SL,-2.55,1,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 1.7% — SL hẹp, risk thấp"
FPT,NR7,2025-02-18,2025-02-19,122.79,120.0,127.0,2025-02-24,120.0,SL,-2.27,3,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 1.7% — SL hẹp, risk thấp"
FPT,NR7,2025-03-03,2025-03-04,119.04,116.0,124.0,2025-03-12,116.0,SL,-2.55,6,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 1.6% — SL hẹp, risk thấp"
FPT,NR7,2025-03-24,2025-03-25,110.76,107.0,116.0,2025-03-26,107.0,SL,-3.39,1,"NR7: range 2 nhỏ nhất 7 phiên — sắp bung | ATR 2.2% — SL hẹp, risk thấp"
FPT,NR7,2025-04-02,2025-04-03,97.88,94.0,104.0,2025-04-04,90.0,SL,-7.95,1,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.4% — SL hẹp, risk thấp"
FPT,NR7,2025-04-10,2025-04-11,99.84,95.0,107.0,2025-04-16,95.0,SL,-4.85,3,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 4.1% — SL hẹp, risk thấp"
FPT,MACD_CROSSOVER,2025-04-16,2025-04-17,89.6,85.0,96.0,2025-04-18,95.0,REVERSAL_MA20_BREAK,6.28,1,MACD crossover bullish (hist=0.09)
FPT,NR7,2025-04-21,2025-04-22,94.71,90.0,102.0,2025-04-22,90.0,SL,-4.97,0,"NR7: range 2 nhỏ nhất 7 phiên — sắp bung | ATR 4.5% — SL hẹp, risk thấp"
FPT,HAMMER,2025-04-22,2025-04-23,95.31,91.0,102.0,2025-06-19,100.0,REVERSAL_DOUBLE_TOP,4.74,38,Bóng dưới 5 > 2× thân 1 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 90 | RSI 37.6 — vùng oversold
FPT,MACD_CROSSOVER,2025-06-19,2025-06-20,99.92,97.0,104.0,2025-07-28,110.0,REVERSAL_DOUBLE_TOP,10.24,26,MACD crossover bullish (hist=0.10) | Cross xảy ra trên zero line — signal mạnh hơn
FPT,BREAKOUT_RETEST_ENTRY,2025-07-28,2025-07-29,110.15,107.0,115.0,2025-07-29,107.0,SL,-2.86,0,Breakout 12 bars trước tại level 107 | Retest thành công (cách +2.8%) | Nến đóng xanh — support giữ vững
FPT,BULLISH_ENGULFING,2025-08-01,2025-08-04,105.4,102.0,111.0,2025-08-15,102.0,SL,-3.23,9,Engulfing: [103–106] nuốt [103–105] (body 3.2%) | Volume xanh 1.2× bar đỏ | Tại support 105
FPT,NR7,2025-08-19,2025-08-20,99.07,95.0,105.0,2025-09-23,98.0,TSL,-1.08,22,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.6% — SL hẹp, risk thấp"
FPT,MACD_CROSSOVER,2025-10-10,2025-10-13,93.92,90.0,100.0,2025-10-15,90.0,SL,-4.17,2,MACD crossover bullish (hist=0.04)
FPT,DOUBLE_BOTTOM,2025-10-22,2025-10-23,96.2,92.0,102.0,2025-11-10,97.0,TSL,0.83,12,Hai đáy 89 và 90 (chênh 2.1%) | Vượt neckline 96 | Chưa quá xa neckline — vào hàng còn hợp lý
FPT,FLAG_PENNANT,2025-11-12,2025-11-13,99.56,95.0,106.0,2025-12-09,95.0,SL,-4.58,18,Cột cờ +6.2% trong 10 phiên | Nén 6 điểm (< 50% cột cờ) | Volume consolidation 0.55× phase tăng | Giá áp sát đỉnh vùng nén — sắp bung
FPT,BULLISH_ENGULFING,2025-12-09,2025-12-10,97.1,94.0,102.0,2025-12-12,94.0,SL,-3.19,2,Engulfing: [96–97] nuốt [96–97] (body 1.5%) | Volume xanh 1.9× bar đỏ | Tại support 96
FPT,NR7,2025-12-15,2025-12-16,93.9,91.0,98.0,2025-12-26,91.0,SL,-3.09,8,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.1% — SL hẹp, risk thấp"
FPT,MACD_CROSSOVER,2025-12-30,2025-12-31,96.8,94.0,101.0,2026-01-05,94.0,SL,-2.89,1,MACD crossover bullish (hist=0.14)
MWG,RETEST,2025-01-02,2025-01-03,59.74,58.0,62.0,2025-01-03,58.0,SL,-2.91,0,Retest vùng breakout 61 (cách -2.6%) | Volume cạn 0.77× TB20 | Giá vẫn giữ trên vùng breakout
MWG,BULLISH_ENGULFING,2025-01-16,2025-01-17,56.49,55.0,59.0,2025-02-13,55.0,SL,-2.64,14,Engulfing: [56–57] nuốt [56–57] (body 1.0%) | Volume xanh 1.2× bar đỏ | Tại support 56
MWG,MOMENTUM_SURGE,2025-02-20,2025-02-21,55.99,54.0,59.0,2025-03-14,61.0,REVERSAL_DOUBLE_TOP,8.29,15,3 phiên tăng liên tiếp (+4.8% tổng) | Volume tăng theo đà giá
MWG,GOLDEN_CROSS,2025-03-14,2025-03-17,60.82,59.0,64.0,2025-03-19,59.0,SL,-2.99,2,Golden Cross: MA20 (58) cắt lên MA50 (58) | Volume xác nhận cross
MWG,GOLDEN_CROSS,2025-03-19,2025-03-20,58.95,57.0,62.0,2025-04-01,57.0,SL,-3.31,8,Golden Cross: MA20 (59) cắt lên MA50 (58) | Volume xác nhận cross
MWG,NR7,2025-04-08,2025-04-09,45.1,43.0,48.0,2025-04-10,49.0,REVERSAL_MA20_BREAK,8.09,1,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.6% — SL hẹp, risk thấp"
MWG,NR7,2025-04-10,2025-04-11,50.28,48.0,54.0,2025-04-14,56.0,REVERSAL_MA20_BREAK,10.98,1,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 4.1% — SL hẹp, risk thấp"
MWG,MOMENTUM_SURGE,2025-04-14,2025-04-15,55.21,52.0,60.0,2025-04-22,52.0,SL,-5.81,5,3 phiên tăng liên tiếp (+22.4% tổng) | Volume tăng theo đà giá
MWG,BULLISH_ENGULFING,2025-04-22,2025-04-23,57.67,55.0,62.0,2025-05-23,63.0,REVERSAL_DOUBLE_TOP,9.75,19,Engulfing: [55–56] nuốt [55–56] (body 3.4%) | Volume xanh 3.5× bar đỏ | Tại support 56
MWG,BB_SQUEEZE,2025-05-23,2025-05-26,63.29,61.0,67.0,2025-06-02,61.0,SL,-3.62,5,BB squeeze: width 0.125 ≈ min 20 phiên (0.125) | Giá trên BB mid — bias bullish
MWG,DOUBLE_BOTTOM,2025-06-03,2025-06-04,61.91,59.0,66.0,2025-07-30,67.0,REVERSAL_DOUBLE_TOP,8.38,40,Hai đáy 51 và 58 (chênh 13.3%) | Vượt neckline 61 | Chưa quá xa neckline — vào hàng còn hợp lý
MWG,SPRING,2025-08-05,2025-08-06,68.9,66.0,73.0,2025-08-19,69.0,TSL,0.15,9,HH: đỉnh 71 > 71 | HL: đáy 69 > 68 | Volume phiên tăng > giảm
MWG,BREAKOUT_RETEST_ENTRY,2025-08-20,2025-08-21,69.4,66.0,75.0,2025-09-10,76.0,REVERSAL_DOUBLE_TOP,8.79,12,Breakout 11 bars trước tại level 70 | Retest thành công (cách -1.1%) | Nến đóng xanh — support giữ vững
MWG,TREND_PULLBACK,2025-09-10,2025-09-11,75.4,72.0,81.0,2025-11-04,79.0,TSL,4.77,38,Uptrend: 76 > MA20(73) > MA60(69) | Breakout vùng 72 → recent high 78 | Pullback về vùng breakout (cách +4.3%) | Volume cạn — áp lực bán suy yếu
MWG,RSI_BOUNCE,2025-11-10,2025-11-11,77.5,74.0,83.0,2025-11-14,81.0,REVERSAL_MA20_BREAK,5.03,3,RSI 38.6 oversold | Trên MA200 (66) — long-term trend ok | Nến đảo chiều tăng
MWG,MA_PULLBACK,2025-11-17,2025-11-18,82.5,79.0,88.0,2025-11-21,79.0,SL,-4.24,3,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 3.9%) | RSI 54.9 trung tính | Volume giảm — áp lực bán cạn
MWG,HAMMER,2025-11-21,2025-11-24,80.3,77.0,85.0,2025-12-12,79.0,TSL,-1.62,14,Bóng dưới 2 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu
MWG,GOLDEN_CROSS,2025-12-12,2025-12-15,78.4,75.0,84.0,2026-01-26,84.0,REVERSAL_MA20_BREAK,7.27,28,Golden Cross: MA20 (82) cắt lên MA50 (82) | Volume xác nhận cross
MSN,MACD_CROSSOVER,2025-01-02,2025-01-03,70.8,69.0,74.0,2025-01-06,69.0,SL,-2.54,1,MACD crossover bullish (hist=0.03)
MSN,NR7,2025-01-13,2025-01-14,65.0,63.0,68.0,2025-02-17,67.0,TSL,3.08,19,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 1.9% — SL hẹp, risk thấp"
MSN,BB_SQUEEZE,2025-02-19,2025-02-20,68.0,66.0,71.0,2025-04-01,66.0,SL,-2.94,28,BB squeeze: width 0.075 ≈ min 20 phiên (0.075) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
MSN,NR7,2025-04-10,2025-04-11,55.4,53.0,59.0,2025-04-14,60.0,REVERSAL_MA20_BREAK,8.3,1,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 4.1% — SL hẹp, risk thấp"
MSN,MOMENTUM_SURGE,2025-04-14,2025-04-15,59.0,56.0,64.0,2025-04-17,55.0,SL,-6.78,2,3 phiên tăng liên tiếp (+19.3% tổng) | Volume tăng theo đà giá
MSN,MOMENTUM_SURGE,2025-04-21,2025-04-22,57.5,55.0,61.0,2025-04-22,55.0,SL,-4.35,0,3 phiên tăng liên tiếp (+3.0% tổng) | Volume tăng theo đà giá
MSN,MOMENTUM_SURGE,2025-04-22,2025-04-23,59.7,57.0,64.0,2025-06-11,65.0,REVERSAL_DOUBLE_TOP,8.54,32,3 phiên tăng liên tiếp (+2.4% tổng) | Volume tăng theo đà giá
MSN,RETEST,2025-06-11,2025-06-12,65.3,63.0,69.0,2025-07-15,74.0,REVERSAL_DOUBLE_TOP,14.09,23,Retest vùng breakout 64 (cách +1.1%) | Volume cạn 0.53× TB20 | Giá vẫn giữ trên vùng breakout
MSN,SPRING,2025-07-15,2025-07-16,74.3,72.0,78.0,2025-07-29,75.0,TSL,0.94,9,HH: đỉnh 78 > 77 | HL: đáy 74 > 66 | Volume phiên tăng > giảm
MSN,NR7,2025-08-01,2025-08-04,72.1,69.0,77.0,2025-09-18,84.0,REVERSAL_DOUBLE_TOP,16.5,31,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.2% — SL hẹp, risk thấp"
MSN,RETEST,2025-09-18,2025-09-19,84.6,80.0,91.0,2025-10-03,80.0,SL,-5.44,10,Retest vùng breakout 85 (cách -0.9%) | Volume cạn 0.59× TB20 | Giá vẫn giữ trên vùng breakout
MSN,NR7,2025-10-07,2025-10-08,83.7,81.0,88.0,2025-10-21,80.0,SL,-4.54,9,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 2.6% — SL hẹp, risk thấp"
MSN,NR7,2025-10-27,2025-10-28,78.6,75.0,84.0,2025-11-04,75.0,SL,-4.58,5,"NR7: range 2 nhỏ nhất 7 phiên — sắp bung | ATR 3.9% — SL hẹp, risk thấp"
MSN,MACD_CROSSOVER,2025-11-13,2025-11-14,78.6,75.0,84.0,2025-12-12,75.0,SL,-4.58,20,MACD crossover bullish (hist=0.04)
MSN,RSI_BOUNCE,2025-12-16,2025-12-17,74.6,72.0,78.0,2026-01-26,78.0,TSL,4.56,26,RSI 38.1 oversold | Trên MA200 (73) — long-term trend ok | Nến đảo chiều tăng
POW,NR7,2025-01-09,2025-01-10,9.67,9.0,11.0,2025-02-26,10.0,TSL,3.41,28,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 2.2% — SL hẹp, risk thấp"
POW,GOLDEN_CROSS,2025-02-28,2025-03-03,10.17,10.0,10.0,2025-03-04,10.0,SL,-1.67,1,Golden Cross: MA20 (10) cắt lên MA50 (10) | Volume xác nhận cross
POW,RETEST,2025-03-07,2025-03-10,10.04,10.0,10.0,2025-03-10,10.0,SL,-0.4,0,Retest vùng breakout 10 (cách -2.4%) | Volume cạn 0.73× TB20 | Giá vẫn giữ trên vùng breakout
POW,RETEST,2025-03-17,2025-03-18,10.08,10.0,10.0,2025-04-03,10.0,SL,-0.79,12,Retest vùng breakout 10 (cách -2.4%) | Volume cạn 0.73× TB20 | Giá vẫn giữ trên vùng breakout
POW,NR7,2025-04-10,2025-04-11,9.34,9.0,10.0,2025-04-16,10.0,REVERSAL_MA20_BREAK,5.35,3,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 4.6% — SL hẹp, risk thấp"
POW,MOMENTUM_SURGE,2025-04-16,2025-04-17,9.75,9.0,11.0,2025-05-15,11.0,REVERSAL_DOUBLE_TOP,8.92,17,3 phiên tăng liên tiếp (+5.4% tổng) | Volume tăng theo đà giá
POW,BB_SQUEEZE,2025-05-15,2025-05-16,10.62,10.0,12.0,2025-05-29,11.0,TSL,3.58,9,BB squeeze: width 0.139 ≈ min 20 phiên (0.137) | Giá trên BB mid — bias bullish
POW,BB_SQUEEZE,2025-05-29,2025-05-30,10.95,10.0,12.0,2025-09-09,13.0,REVERSAL_TREND_BREAK,14.7,70,BB squeeze: width 0.139 ≈ min 20 phiên (0.137) | Giá trên BB mid — bias bullish
POW,NR7,2025-09-10,2025-09-11,12.44,12.0,13.0,2025-09-30,12.0,SL,-3.54,13,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 4.5% — SL hẹp, risk thấp"
POW,NR7,2025-10-01,2025-10-02,11.94,11.0,13.0,2025-10-20,11.0,SL,-7.87,12,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.4% — SL hẹp, risk thấp"
POW,RSI_BOUNCE,2025-10-21,2025-10-22,11.16,11.0,11.0,2025-10-24,11.0,SL,-1.43,2,RSI 29.5 oversold | Trên MA200 (11) — long-term trend ok | Nến đảo chiều tăng
POW,MACD_CROSSOVER,2025-10-28,2025-10-29,11.49,11.0,12.0,2025-12-09,12.0,TSL,4.44,29,MACD crossover bullish (hist=0.00)
POW,MA_PULLBACK,2025-12-16,2025-12-17,12.35,12.0,13.0,2026-01-23,14.0,TSL,13.36,25,UPTREND (giá > MA20 > MA60 > MA200) | Pullback về MA60 (cách 3.4%) | RSI 54.0 trung tính | Volume giảm — áp lực bán cạn
SSB,HAMMER,2025-01-03,2025-01-06,16.65,16.0,18.0,2025-03-18,20.0,REVERSAL_DOUBLE_TOP,18.32,46,Bóng dưới 0 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 16 | RSI 44.6 — vùng oversold
SSB,BB_SQUEEZE,2025-03-18,2025-03-19,19.7,19.0,21.0,2025-04-03,19.0,SL,-3.55,11,BB squeeze: width 0.033 ≈ min 20 phiên (0.033) | Giá trên BB mid — bias bullish
SSB,HAMMER,2025-04-08,2025-04-09,18.9,18.0,20.0,2025-04-15,19.0,REVERSAL_MA20_BREAK,-1.59,4,Bóng dưới 1 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | RSI 40.3 — vùng oversold
SSB,NR7,2025-04-16,2025-04-17,19.1,18.0,21.0,2025-06-06,18.0,SL,-5.76,33,"NR7: range 1 nhỏ nhất 7 phiên — sắp bung | ATR 3.6% — SL hẹp, risk thấp"
SSB,NR7,2025-06-09,2025-06-10,18.35,18.0,19.0,2025-06-11,18.0,SL,-1.91,1,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 1.9% — SL hẹp, risk thấp"
SSB,HAMMER,2025-06-12,2025-06-13,18.1,18.0,18.0,2025-06-13,18.0,SL,-0.55,0,Bóng dưới 0 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 18 | RSI 41.0 — vùng oversold
SSB,HAMMER,2025-06-17,2025-06-18,17.95,17.0,19.0,2025-09-08,20.0,TSL,11.42,56,Bóng dưới 0 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | RSI 36.9 — vùng oversold
SSB,NR7,2025-09-10,2025-09-11,20.0,19.0,22.0,2025-09-24,19.0,SL,-5.0,9,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 4.2% — SL hẹp, risk thấp"
SSB,NR7,2025-09-25,2025-09-26,19.55,19.0,20.0,2025-10-03,19.0,SL,-2.81,5,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 3.5% — SL hẹp, risk thấp"
SSB,BB_SQUEEZE,2025-10-06,2025-10-07,19.7,19.0,21.0,2025-10-13,19.0,SL,-3.55,4,BB squeeze: width 0.062 ≈ min 20 phiên (0.062) | Giá trên BB mid — bias bullish | Volume bắt đầu tăng — tín hiệu sắp bung
SSB,MACD_CROSSOVER,2025-10-13,2025-10-14,19.45,19.0,20.0,2025-10-15,19.0,SL,-2.31,1,MACD crossover bullish (hist=0.03)
SSB,MACD_CROSSOVER,2025-10-15,2025-10-16,19.05,18.0,21.0,2025-10-20,18.0,SL,-5.51,2,MACD crossover bullish (hist=0.02)
SSB,HAMMER,2025-10-24,2025-10-27,17.95,17.0,19.0,2025-11-07,17.0,SL,-5.29,9,Bóng dưới 0 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | RSI 38.1 — vùng oversold
SSB,MACD_CROSSOVER,2025-11-17,2025-11-18,17.45,17.0,18.0,2025-11-19,17.0,SL,-2.58,1,MACD crossover bullish (hist=0.04)
SSB,MACD_CROSSOVER,2025-11-19,2025-11-20,17.15,16.0,19.0,2026-03-09,16.0,SL,-6.71,70,MACD crossover bullish (hist=0.06)
SAB,BB_SQUEEZE,2025-01-02,2025-01-03,50.16,49.0,52.0,2025-01-06,49.0,SL,-2.31,1,BB squeeze: width 0.025 ≈ min 20 phiên (0.025) | Giá trên BB mid — bias bullish
SAB,NR7,2025-01-08,2025-01-09,48.46,47.0,51.0,2025-02-10,47.0,SL,-3.01,17,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 1.5% — SL hẹp, risk thấp"
SAB,NR7,2025-02-12,2025-02-13,46.83,46.0,48.0,2025-03-11,46.0,SL,-1.77,18,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 1.3% — SL hẹp, risk thấp"
SAB,NR7,2025-03-11,2025-03-12,46.02,45.0,48.0,2025-03-25,45.0,SL,-2.22,9,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 1.3% — SL hẹp, risk thấp"
SAB,NR7,2025-03-27,2025-03-28,44.75,44.0,46.0,2025-04-03,44.0,SL,-2.61,4,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 1.2% — SL hẹp, risk thấp"
SAB,NR7,2025-04-10,2025-04-11,43.31,42.0,45.0,2025-04-22,42.0,SL,-3.02,7,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 2.8% — SL hẹp, risk thấp"
SAB,RETEST,2025-04-23,2025-04-24,44.21,42.0,48.0,2025-08-15,46.0,REVERSAL_MA20_BREAK,3.05,78,Retest vùng breakout 45 (cách -1.9%) | Volume cạn 0.66× TB20 | Giá vẫn giữ trên vùng breakout
SAB,NR7,2025-08-19,2025-08-20,45.22,44.0,47.0,2025-08-22,44.0,SL,-2.7,2,"NR7: range 0 nhỏ nhất 7 phiên — sắp bung | ATR 1.3% — SL hẹp, risk thấp"
SAB,MOMENTUM_SURGE,2025-08-28,2025-08-29,44.89,44.0,46.0,2025-09-11,44.0,SL,-1.98,7,3 phiên tăng liên tiếp (+2.1% tổng) | Volume tăng theo đà giá
SAB,SPRING,2025-09-12,2025-09-15,45.03,44.0,47.0,2025-09-22,44.0,SL,-2.29,5,HH: đỉnh 46 > 45 | HL: đáy 44 > 44 | Volume phiên tăng > giảm
SAB,HAMMER,2025-10-06,2025-10-07,44.55,44.0,45.0,2025-10-09,44.0,SL,-1.23,2,Bóng dưới 0 > 2× thân 0 | Đóng cửa gần đỉnh nến — lực mua hấp thu | Gần support 44
SAB,MACD_CROSSOVER,2025-10-09,2025-10-10,43.74,43.0,45.0,2025-10-20,43.0,SL,-1.69,6,MACD crossover bullish (hist=0.04)
SAB,RETEST,2025-10-22,2025-10-23,42.97,42.0,44.0,2025-12-12,48.0,REVERSAL_DOUBLE_TOP,11.61,36,Retest vùng breakout 44 (cách -2.9%) | Volume cạn 0.66× TB20 | Giá vẫn giữ trên vùng breakout
