symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,reasons
MBB,BREAKOUT_FLOW,2024-12-26,2024-12-27,16.35,16.0,17.0,2025-01-02,16.0,DIST_EXIT,0.55,3,regime=BREAKOUT_FLOW | score=7 | mkt=UPTREND | breakout_flow | money_in
MBB,MONEY_IN,2025-02-25,2025-02-26,17.64,17.0,19.0,2025-03-04,18.0,DIST_EXIT,-0.45,4,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MBB,MONEY_IN,2025-03-06,2025-03-07,18.2,18.0,18.0,2025-03-12,18.0,DIST_EXIT,1.65,3,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
MBB,MONEY_IN,2025-06-20,2025-06-23,19.18,19.0,19.0,2025-07-18,20.0,TSL,4.28,19,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MBB,BREAKOUT_FLOW,2025-07-24,2025-07-25,21.39,21.0,22.0,2025-07-29,21.0,SL,-1.82,2,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
MBB,BREAKOUT_FLOW,2025-08-05,2025-08-06,22.89,22.0,24.0,2025-08-22,27.0,DIST_EXIT,18.61,12,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MBB,BREAKOUT_FLOW,2025-12-03,2025-12-04,24.8,24.0,26.0,2025-12-12,24.0,SL,-3.23,6,regime=BREAKOUT_FLOW | score=6 | mkt=SIDEWAY | breakout_flow | money_in
MBB,BREAKOUT_FLOW,2026-01-06,2026-01-07,26.75,26.0,28.0,2026-01-07,27.0,DIST_EXIT,0.0,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MBB,BREAKOUT_FLOW,2026-01-12,2026-01-13,28.25,27.0,30.0,2026-01-13,28.0,DIST_EXIT,-2.3,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MBB,MONEY_IN,2026-02-11,2026-02-12,29.3,28.0,31.0,2026-03-02,28.0,SL,-4.44,7,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
MSN,BREAKOUT_FLOW,2023-01-19,2023-01-27,102.0,97.0,110.0,2023-02-01,97.0,SL,-4.9,3,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
MSN,MONEY_IN,2023-03-08,2023-03-09,80.5,76.0,87.0,2023-03-21,80.0,REVERSAL_MA20_BREAK,-0.5,8,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
MSN,BREAKOUT_FLOW,2023-06-07,2023-06-08,76.3,74.0,80.0,2023-06-14,78.0,DIST_EXIT,2.23,4,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
MSN,MONEY_IN,2023-07-10,2023-07-11,78.1,76.0,81.0,2023-07-11,80.0,DIST_EXIT,2.56,0,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
MSN,BREAKOUT_FLOW,2023-07-13,2023-07-14,82.0,80.0,85.0,2023-07-20,80.0,SL,-2.44,4,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MSN,MONEY_IN,2023-12-07,2023-12-08,63.5,61.0,67.0,2023-12-15,63.0,TSL,-0.79,5,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MSN,BREAKOUT_FLOW,2024-02-19,2024-02-20,69.7,68.0,72.0,2024-02-20,69.0,DIST_EXIT,-1.29,0,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
MSN,MONEY_IN,2024-03-04,2024-03-05,71.2,69.0,74.0,2024-03-08,78.0,DIST_EXIT,10.25,3,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MSN,BREAKOUT_FLOW,2024-05-17,2024-05-20,76.5,74.0,80.0,2024-05-22,74.0,SL,-3.27,2,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
MSN,MONEY_IN,2024-08-16,2024-08-19,77.8,75.0,82.0,2024-09-05,75.0,SL,-3.6,11,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
MSN,MONEY_IN,2024-10-09,2024-10-10,78.0,76.0,81.0,2024-10-16,81.0,DIST_EXIT,3.33,4,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
MSN,MONEY_IN,2025-01-24,2025-02-03,67.8,66.0,70.0,2025-02-17,66.0,DIST_EXIT,-2.06,10,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
MSN,BREAKOUT_FLOW,2025-06-05,2025-06-06,65.9,64.0,69.0,2025-06-09,64.0,SL,-2.88,1,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
MSN,MONEY_IN,2025-06-26,2025-06-27,72.3,70.0,76.0,2025-07-10,77.0,DIST_EXIT,6.22,9,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MSN,BREAKOUT_FLOW,2025-08-11,2025-08-12,85.0,81.0,91.0,2025-08-13,87.0,DIST_EXIT,1.88,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MSN,MONEY_IN,2025-09-12,2025-09-15,86.8,82.0,94.0,2025-09-22,82.0,SL,-5.53,5,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
MSN,BREAKOUT_FLOW,2025-10-16,2025-10-17,91.4,88.0,97.0,2025-10-17,88.0,SL,-3.72,0,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
MSN,MONEY_IN,2025-12-03,2025-12-04,81.3,79.0,85.0,2025-12-05,79.0,SL,-2.83,1,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
MSN,MONEY_IN,2026-01-29,2026-01-30,84.6,80.0,91.0,2026-02-05,80.0,SL,-5.44,4,regime=MONEY_IN | score=5 | mkt=SIDEWAY | money_in
HPG,BREAKOUT_FLOW,2023-01-17,2023-01-18,16.67,16.0,18.0,2023-01-19,16.0,SL,-4.02,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
HPG,BREAKOUT_FLOW,2023-05-12,2023-05-15,17.01,17.0,17.0,2023-05-15,17.0,SL,-0.06,0,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
HPG,MONEY_IN,2023-06-07,2023-06-08,17.2,17.0,18.0,2023-06-29,19.0,DIST_EXIT,13.2,15,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
HPG,BREAKOUT_FLOW,2023-09-06,2023-09-07,21.97,21.0,23.0,2023-09-11,21.0,DIST_EXIT,-3.46,2,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
HPG,BREAKOUT_FLOW,2023-11-08,2023-11-09,20.42,19.0,23.0,2023-11-09,20.0,DIST_EXIT,-2.06,0,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
HPG,MONEY_IN,2023-12-04,2023-12-05,20.83,20.0,22.0,2023-12-07,21.0,DIST_EXIT,1.1,2,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
HPG,MONEY_IN,2024-02-15,2024-02-16,21.78,21.0,23.0,2024-03-08,23.0,TSL,5.6,15,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HPG,MONEY_IN,2024-05-07,2024-05-08,22.84,22.0,24.0,2024-05-22,24.0,DIST_EXIT,5.25,10,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
HPG,MONEY_IN,2024-05-23,2024-05-24,24.42,24.0,25.0,2024-05-24,24.0,SL,-1.72,0,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
HPG,BREAKOUT_FLOW,2024-10-09,2024-10-10,23.0,22.0,24.0,2024-10-23,22.0,SL,-4.35,9,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
HPG,MONEY_IN,2024-12-05,2024-12-06,23.21,23.0,24.0,2024-12-06,23.0,SL,-0.9,0,regime=MONEY_IN | score=5 | mkt=SIDEWAY | money_in
HPG,MONEY_IN,2025-02-11,2025-02-12,21.83,21.0,23.0,2025-03-04,23.0,REVERSAL_DOUBLE_TOP,6.32,14,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
HPG,BREAKOUT_FLOW,2025-07-08,2025-07-09,24.8,24.0,26.0,2025-07-17,26.0,DIST_EXIT,4.84,6,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
HPG,BREAKOUT_FLOW,2025-08-07,2025-08-08,28.6,27.0,31.0,2025-08-08,28.0,DIST_EXIT,-1.57,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
HPG,MONEY_IN,2025-09-04,2025-09-05,30.0,29.0,32.0,2025-09-05,29.0,SL,-3.33,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HPG,MONEY_IN,2026-01-12,2026-01-13,27.75,27.0,29.0,2026-01-13,27.0,SL,-2.7,0,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
HPG,BREAKOUT_FLOW,2026-02-04,2026-02-05,28.3,27.0,30.0,2026-02-06,27.0,SL,-4.59,1,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
HPG,MONEY_IN,2026-02-24,2026-02-25,28.4,27.0,30.0,2026-03-02,29.0,DIST_EXIT,1.41,3,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
HPG,BREAKOUT_FLOW,2026-04-08,2026-04-09,27.9,27.0,29.0,2026-04-14,29.0,DIST_EXIT,2.87,3,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
HDB,MONEY_IN,2023-03-30,2023-03-31,9.52,9.0,10.0,2023-04-06,10.0,DIST_EXIT,4.2,4,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
HDB,MONEY_IN,2023-06-06,2023-06-07,10.31,10.0,11.0,2023-06-09,10.0,SL,-3.01,2,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HDB,MONEY_IN,2023-07-20,2023-07-21,10.49,10.0,11.0,2023-07-27,11.0,DIST_EXIT,1.53,4,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HDB,MONEY_IN,2023-09-12,2023-09-13,10.73,10.0,12.0,2023-09-18,11.0,DIST_EXIT,1.49,3,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HDB,MONEY_IN,2023-09-20,2023-09-21,11.01,11.0,11.0,2023-09-21,11.0,SL,-0.09,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HDB,MONEY_IN,2023-12-29,2024-01-02,12.34,12.0,13.0,2024-01-19,13.0,TSL,4.05,13,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HDB,MONEY_IN,2024-02-02,2024-02-05,13.79,13.0,15.0,2024-02-23,14.0,TSL,1.52,9,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HDB,MONEY_IN,2024-03-21,2024-03-22,14.75,14.0,16.0,2024-04-17,14.0,SL,-5.08,18,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HDB,MONEY_IN,2024-07-02,2024-07-03,14.94,14.0,16.0,2024-07-25,16.0,TSL,7.1,16,regime=MONEY_IN | score=5 | mkt=SIDEWAY | money_in
HDB,BREAKOUT_FLOW,2024-09-26,2024-09-27,18.25,18.0,19.0,2024-09-27,18.0,DIST_EXIT,0.0,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
HDB,BREAKOUT_FLOW,2024-12-10,2024-12-11,18.2,18.0,18.0,2024-12-11,18.0,SL,-1.1,0,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
HDB,MONEY_IN,2024-12-11,2024-12-12,18.24,18.0,19.0,2024-12-13,18.0,SL,-1.32,1,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
HDB,MONEY_IN,2025-05-26,2025-05-27,17.43,17.0,18.0,2025-05-29,17.0,SL,-2.47,2,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
HDB,MONEY_IN,2025-07-03,2025-07-04,17.46,17.0,18.0,2025-07-15,19.0,DIST_EXIT,6.64,7,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HDB,MONEY_IN,2025-07-22,2025-07-23,19.82,19.0,21.0,2025-07-29,20.0,DIST_EXIT,3.08,4,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
HDB,BREAKOUT_FLOW,2025-08-14,2025-08-15,24.4,23.0,26.0,2025-09-19,23.0,REVERSAL_MA20_BREAK,-4.55,23,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
HDB,MONEY_IN,2025-10-06,2025-10-07,24.48,23.0,27.0,2025-10-15,26.0,DIST_EXIT,4.74,6,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
HDB,MONEY_IN,2025-10-29,2025-10-30,25.79,25.0,27.0,2025-10-31,25.0,SL,-3.06,1,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
HDB,BREAKOUT_FLOW,2025-12-22,2025-12-23,27.0,26.0,28.0,2026-01-15,27.0,TSL,0.0,15,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
HDB,MONEY_IN,2026-02-11,2026-02-12,27.85,27.0,29.0,2026-03-02,27.0,SL,-3.05,7,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
POW,BREAKOUT_FLOW,2023-01-05,2023-01-06,9.84,9.0,11.0,2023-01-06,10.0,DIST_EXIT,-0.51,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
POW,MONEY_IN,2023-01-17,2023-01-18,10.13,10.0,10.0,2023-01-18,10.0,SL,-1.28,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
POW,MONEY_IN,2023-03-09,2023-03-10,10.66,10.0,12.0,2023-04-13,11.0,DIST_EXIT,5.44,24,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
POW,MONEY_IN,2023-06-05,2023-06-06,11.57,11.0,12.0,2023-06-08,11.0,DIST_EXIT,-1.04,2,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
POW,BREAKOUT_FLOW,2023-08-08,2023-08-09,11.74,11.0,13.0,2023-08-18,11.0,SL,-6.3,7,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
POW,BREAKOUT_FLOW,2024-05-27,2024-05-28,10.25,10.0,11.0,2024-06-05,11.0,DIST_EXIT,10.83,6,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
POW,BREAKOUT_FLOW,2024-06-18,2024-06-19,12.48,12.0,13.0,2024-06-24,12.0,SL,-3.85,3,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
POW,MONEY_IN,2024-09-25,2024-09-26,10.79,10.0,12.0,2024-10-11,11.0,DIST_EXIT,-1.95,11,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
POW,BREAKOUT_FLOW,2024-11-27,2024-11-28,10.46,10.0,11.0,2024-12-10,10.0,DIST_EXIT,0.0,8,regime=BREAKOUT_FLOW | score=7 | mkt=SIDEWAY | breakout_flow | money_in
POW,BREAKOUT_FLOW,2025-05-22,2025-05-23,11.41,11.0,12.0,2025-05-23,11.0,SL,-3.59,0,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
POW,MONEY_IN,2025-07-28,2025-07-29,12.48,12.0,13.0,2025-07-29,12.0,SL,-3.85,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
POW,BREAKOUT_FLOW,2025-08-12,2025-08-13,13.68,13.0,15.0,2025-08-20,13.0,SL,-4.97,5,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
POW,MONEY_IN,2025-11-17,2025-11-18,12.56,12.0,13.0,2025-11-28,13.0,DIST_EXIT,0.72,8,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
POW,MONEY_IN,2025-12-22,2025-12-23,12.7,12.0,14.0,2026-01-09,15.0,DIST_EXIT,14.57,11,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
POW,BREAKOUT_FLOW,2026-03-02,2026-03-03,16.25,15.0,18.0,2026-03-04,16.0,DIST_EXIT,-3.69,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2023-01-04,2023-01-05,32.21,31.0,34.0,2023-02-01,33.0,TSL,2.45,14,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2023-02-06,2023-02-07,35.68,34.0,38.0,2023-02-13,34.0,SL,-4.71,4,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,MONEY_IN,2023-02-21,2023-02-22,36.6,35.0,39.0,2023-02-22,35.0,SL,-4.37,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
PLX,MONEY_IN,2023-03-23,2023-03-24,32.85,31.0,36.0,2023-04-17,33.0,TSL,0.46,16,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
PLX,BREAKOUT_FLOW,2023-06-02,2023-06-05,35.5,35.0,36.0,2023-06-09,35.0,SL,-1.52,4,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2023-07-04,2023-07-05,36.87,36.0,38.0,2023-07-06,37.0,DIST_EXIT,0.52,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2023-07-10,2023-07-11,38.43,37.0,41.0,2023-07-11,38.0,DIST_EXIT,-1.69,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2023-11-29,2023-11-30,33.15,32.0,35.0,2023-12-14,32.0,SL,-3.47,10,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2024-03-07,2024-03-08,34.92,34.0,36.0,2024-03-11,34.0,SL,-2.63,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2024-03-21,2024-03-22,35.85,35.0,37.0,2024-03-25,35.0,SL,-2.37,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2024-05-07,2024-05-08,36.03,35.0,38.0,2024-05-09,37.0,DIST_EXIT,3.91,1,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2024-05-23,2024-05-24,39.86,38.0,43.0,2024-05-29,40.0,DIST_EXIT,-0.48,3,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2024-07-04,2024-07-05,42.48,41.0,45.0,2024-07-17,44.0,DIST_EXIT,3.41,8,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,MONEY_IN,2025-02-10,2025-02-11,39.19,38.0,41.0,2025-02-17,41.0,DIST_EXIT,3.7,4,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
PLX,MONEY_IN,2025-02-19,2025-02-20,41.94,41.0,43.0,2025-03-07,42.0,DIST_EXIT,-0.79,11,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
PLX,MONEY_IN,2025-05-08,2025-05-09,34.54,33.0,37.0,2025-05-14,35.0,DIST_EXIT,0.0,3,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
PLX,BREAKOUT_FLOW,2025-06-06,2025-06-09,36.24,35.0,38.0,2025-06-11,35.0,SL,-3.42,2,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2025-06-13,2025-06-16,40.0,39.0,42.0,2025-06-16,39.0,SL,-2.5,0,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
PLX,BREAKOUT_FLOW,2025-06-16,2025-06-17,40.35,39.0,42.0,2025-06-17,39.0,SL,-3.35,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
PLX,MONEY_IN,2025-07-24,2025-07-25,38.2,37.0,40.0,2025-07-25,38.0,DIST_EXIT,-0.13,0,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
PLX,MONEY_IN,2025-08-08,2025-08-11,38.25,37.0,40.0,2025-08-12,39.0,DIST_EXIT,1.05,1,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
PLX,BREAKOUT_FLOW,2025-12-08,2025-12-09,35.8,35.0,37.0,2025-12-09,35.0,SL,-2.23,0,regime=BREAKOUT_FLOW | score=6 | mkt=SIDEWAY | breakout_flow | money_in
PLX,MONEY_IN,2025-12-29,2025-12-30,36.6,35.0,39.0,2026-01-12,42.0,DIST_EXIT,15.85,7,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
PLX,MONEY_IN,2026-01-13,2026-01-14,47.6,45.0,52.0,2026-01-21,60.0,DIST_EXIT,26.05,5,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
PLX,MONEY_IN,2026-01-26,2026-01-27,58.0,55.0,62.0,2026-01-28,58.0,DIST_EXIT,0.34,1,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
PLX,BREAKOUT_FLOW,2026-03-03,2026-03-04,68.0,65.0,72.0,2026-03-05,65.0,SL,-4.41,1,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
MWG,MONEY_IN,2023-01-18,2023-01-19,43.54,42.0,46.0,2023-02-03,46.0,DIST_EXIT,4.55,6,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
MWG,MONEY_IN,2023-03-28,2023-03-29,38.02,37.0,40.0,2023-03-30,37.0,SL,-2.68,1,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
MWG,BREAKOUT_FLOW,2023-04-10,2023-04-11,39.72,38.0,42.0,2023-04-12,40.0,DIST_EXIT,0.0,1,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
MWG,BREAKOUT_FLOW,2023-06-02,2023-06-05,39.72,39.0,41.0,2023-06-08,40.0,DIST_EXIT,0.0,3,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MWG,BREAKOUT_FLOW,2023-06-12,2023-06-13,42.05,41.0,44.0,2023-06-14,41.0,SL,-2.5,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MWG,BREAKOUT_FLOW,2023-07-07,2023-07-10,44.61,43.0,47.0,2023-08-02,51.0,REVERSAL_DOUBLE_TOP,13.34,17,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MWG,MONEY_IN,2023-08-14,2023-08-15,53.4,51.0,57.0,2023-08-18,51.0,SL,-4.49,3,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MWG,BREAKOUT_FLOW,2023-12-08,2023-12-11,41.66,40.0,44.0,2023-12-15,40.0,SL,-3.98,4,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MWG,MONEY_IN,2024-01-16,2024-01-17,43.33,42.0,45.0,2024-02-23,44.0,TSL,1.55,22,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
MWG,BREAKOUT_FLOW,2024-03-05,2024-03-06,48.91,47.0,52.0,2024-03-08,47.0,SL,-3.91,2,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MWG,MONEY_IN,2024-03-20,2024-03-21,47.44,45.0,51.0,2024-04-15,49.0,REVERSAL_DOUBLE_TOP,2.89,17,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MWG,BREAKOUT_FLOW,2024-08-16,2024-08-19,68.02,65.0,73.0,2024-09-17,65.0,SL,-4.44,19,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
MWG,BREAKOUT_FLOW,2025-03-06,2025-03-07,60.92,59.0,64.0,2025-03-19,59.0,SL,-3.15,8,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MWG,BREAKOUT_FLOW,2025-05-13,2025-05-14,62.9,60.0,67.0,2025-05-30,61.0,DIST_EXIT,-2.83,12,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
MWG,BREAKOUT_FLOW,2025-08-06,2025-08-07,72.7,70.0,77.0,2025-08-13,70.0,SL,-3.71,4,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
MWG,MONEY_IN,2025-09-11,2025-09-12,78.8,75.0,84.0,2025-10-20,82.0,DIST_EXIT,4.44,26,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MWG,BREAKOUT_FLOW,2025-12-03,2025-12-04,85.0,82.0,90.0,2025-12-12,82.0,SL,-3.53,6,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
MWG,BREAKOUT_FLOW,2025-12-23,2025-12-24,87.6,84.0,93.0,2025-12-26,84.0,SL,-4.11,2,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
